JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2435114.6,0.8,,,Vis.,HEC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435115.6,0.7,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435115.6,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435115.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435118.5,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435118.6,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435119.5,0.7,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435119.6,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435119.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435119.7,0.9,,,Vis.,HEC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435120.7,1.0,,,Vis.,CR,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435121.6,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435121.6,1.0,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435121.6,0.9,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435122.5,0.7,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435123.27,0.9,,,Vis.,ELD,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435123.7,0.7,,,Vis.,C35,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435123.7,0.7,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435124.5,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435124.5,0.9,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435124.6,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435125.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435125.7,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435126.5,0.7,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435126.5,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435126.7,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435128.6,0.9,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435130.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435133.6,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435133.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435133.7,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435134.5,0.8,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435134.7,0.4,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435135.5,0.7,,,Vis.,WZ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435135.6,0.9,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435137.5,0.9,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435137.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435137.8,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435139.6,0.9,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435141.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435141.6,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435141.7,0.9,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435141.7,1.0,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435143.5,0.8,,,Vis.,KV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435143.6,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.5,0.8,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.5,0.9,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.5,0.6,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.6,0.2,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435146.6,0.8,,,Vis.,W3,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435147.5,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435147.5,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435147.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435148.5,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435149.31,0.8,,,Vis.,ELD,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435149.5,0.9,,,Vis.,S36,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435149.7,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435151.5,0.9,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435151.6,0.3,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435151.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435151.7,1.1,,,Vis.,CR,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435152.5,0.9,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435152.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435152.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435154.2,0.5,,,Vis.,TC,P,,,,,,,V,,,,ALF ORI,,STD,,,,
2435154.3,0.8,,,Vis.,AF,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435154.6,0.7,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435154.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435155.35,0.9,,,Vis.,ELD,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435156.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435156.6,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435156.6,0.3,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435156.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435156.7,0.7,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435156.7,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435157.5,0.9,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435157.5,0.6,,,Vis.,WZ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435157.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435158.6,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435158.6,0.8,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435158.7,0.8,,,Vis.,C35,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435158.7,0.7,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435158.7,0.8,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435159.6,0.5,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435162.6,0.9,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435162.7,0.8,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435163.6,0.4,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.5,0.7,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.5,0.9,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.5,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.5,0.7,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.5,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.6,0.2,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435164.7,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435166.28,0.8,,,Vis.,ELD,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.5,0.7,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.5,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.5,0.8,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.6,0.6,,,Vis.,KV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.6,0.7,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.6,0.7,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.6,0.5,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435168.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435169.5,0.9,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435169.6,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435169.7,0.8,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435174.5,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435174.5,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435174.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435174.6,0.7,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435175.5,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435175.6,0.7,,,Vis.,CJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435175.6,0.7,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435175.6,0.5,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435177.6,0.4,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435178.5,0.8,,,Vis.,KV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435178.5,0.8,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435178.5,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435178.8,0.4,,,Vis.,BT,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ALF ORI,,STD,,,,RASNZ
2435179.3,0.8,,,Vis.,AF,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435179.33,0.9,,,Vis.,ELD,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435180.5,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435180.5,0.8,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435181.5,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435181.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435181.6,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435183.5,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435183.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435183.6,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435183.6,0.7,,,Vis.,KV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435183.6,0.5,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435184.5,0.8,,,Vis.,E7,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435184.7,0.8,,,Vis.,CR,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435185.7,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435187.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435189.6,0.4,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.3,0.7,,,Vis.,AF,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.5,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.6,0.7,,,Vis.,CJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.6,0.8,,,Vis.,KV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435190.6,0.7,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435191.5,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435191.5,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435191.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435193.8,0.5,,,Vis.,BT,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ALF ORI,,STD,,,,RASNZ
2435195.5,0.7,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435195.6,0.9,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435197.5,0.8,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435197.5,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435197.5,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435198.6,0.3,,,Vis.,BAW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435199.5,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435199.5,0.7,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435199.5,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435199.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435202.5,0.5,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435202.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435203.5,0.7,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435203.6,0.5,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435204.2,0.7,,,Vis.,AF,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435205.5,0.8,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435205.5,0.7,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435205.6,0.4,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435206.5,0.7,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435206.5,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435206.6,1.0,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435207.5,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435207.5,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435207.5,1.0,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435207.6,0.5,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435208.5,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435208.6,0.7,,,Vis.,KV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435208.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435214.5,0.7,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435214.5,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435214.6,0.5,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435214.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435214.6,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435214.6,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435216.6,0.5,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435218.27,0.9,,,Vis.,ELD,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435218.6,0.5,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435219.6,0.4,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435224.6,0.4,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435228.5,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435229.5,0.9,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435229.5,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435229.5,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435229.6,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435229.7,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435230.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435231.5,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435233.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435234.6,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435234.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435235.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435235.6,0.7,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435236.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435237.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435239.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435240.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435245.6,0.6,,,Vis.,LVJ,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435332.0,0.6,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435344.8,0.9,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435345.8,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435347.8,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435348.8,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435350.0,0.4,,,Vis.,CR,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435358.8,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435358.8,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435363.8,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435364.8,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435367.9,0.1,,,Vis.,GLW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435369.2,0.3,,,Vis.,JA,K        ,,,,RASNZ ARCHIVAL,,,V,,,,ALF ORI,,STD,,,,RASNZ
2435371.8,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435372.9,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435373.9,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435376.7,0.8,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435376.7,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435376.8,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435382.7,0.7,,,Vis.,PN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435383.9,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435388.7,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435391.8,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435392.7,0.7,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435392.7,0.6,,,Vis.,PN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435398.4,0.5,,,Vis.,TC,P,,,,,,,V,,,,ALF ORI,,STD,,,,
2435400.7,0.6,,,Vis.,PN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435401.8,0.9,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435402.8,0.8,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435402.9,0.7,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435403.6,0.8,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435403.6,0.5,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435403.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435403.7,0.7,,,Vis.,GLW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435403.7,0.8,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435403.7,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435407.6,0.6,,,Vis.,PN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435407.8,0.9,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435413.7,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435418.6,0.7,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435419.7,0.7,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435419.7,0.7,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435419.8,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435419.9,0.5,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435423.7,0.7,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435426.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435427.8,1.0,,,Vis.,CR,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435433.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435433.7,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435435.8,0.9,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435436.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435436.6,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435436.7,0.8,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435436.7,0.8,,,Vis.,W3,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435437.6,0.8,,,Vis.,C35,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435437.7,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435438.9,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435441.5,0.7,,,Vis.,SAL,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435442.7,0.6,,,Vis.,SGW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435447.6,0.8,,,Vis.,AWC,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435447.6,0.8,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435448.5,0.5,,,Vis.,GLW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435448.6,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435448.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435448.6,0.9,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435448.7,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435452.6,0.8,,,Vis.,MRS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435452.7,0.5,,,Vis.,GLW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435454.6,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435455.6,0.8,,,Vis.,OV,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435458.6,0.7,,,Vis.,GLW,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435458.8,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435460.7,0.9,,,Vis.,RP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435461.7,0.8,,,Vis.,SK,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435461.8,0.8,,,Vis.,BT,K,na,,na,RASNZ ARCHIVAL,0,,V,,,,ALF ORI,,STD,,,,RASNZ
2435462.6,0.6,,,Vis.,WY,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435462.7,0.8,,,Vis.,SN,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435463.6,0.7,,,Vis.,GP,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435463.7,0.7,,,Vis.,CR,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435464.7,0.9,,,Vis.,KS,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435466.6,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435467.6,0.7,,,Vis.,HHG,,,,,,,,V,,,,ALF ORI,,STD,,,,
2435467.6,0.9,,,Vis.,RB,,,,,,,,V,,,,ALF ORI,,STD,,,,
